code,term,dmd_id
100211000001103,Indometacin 50mg capsules,100211000001103
10194911000001107,Solpadeine Migraine Ibuprofen & Codeine tablets,10194911000001107
10198211000001109,Meloxicam 7.5mg tablets,10198211000001109
10198411000001108,Meloxicam 15mg tablets,10198411000001108
10239611000001109,Nurofen Maximum Strength Migraine Pain 684mg caplets,10239611000001109
10245111000001102,Ibuprofen lysine 400mg tablets,10245111000001102
10301011000001101,Nabumetone 500mg tablets,10301011000001101
10302411000001100,Meloxicam 15mg tablets,10302411000001100
10302611000001102,Meloxicam 7.5mg tablets,10302611000001102
10304311000001100,Meloxicam 7.5mg tablets,10304311000001100
10304811000001109,Meloxicam 15mg tablets,10304811000001109
103411000001107,Slo-Indo 75mg capsules,103411000001107
10360711000001106,Phenylbutazone 100mg tablets,10360711000001106
10361211000001105,Phenylbutazone 200mg tablets,10361211000001105
10378911000001102,Ibuprofen 200mg tablets,10378911000001102
10379111000001107,Ibuprofen 400mg tablets,10379111000001107
10379411000001102,Ibuprofen 600mg tablets,10379411000001102
10381711000001100,Indometacin 25mg capsules,10381711000001100
10389911000001104,Mefenamic acid 250mg capsules,10389911000001104
10396611000001103,Naproxen 250mg tablets,10396611000001103
10396811000001104,Naproxen 500mg tablets,10396811000001104
10401011000001106,Diclofenac sodium 25mg gastro-resistant tablets,10401011000001106
10401211000001101,Diclofenac sodium 50mg gastro-resistant tablets,10401211000001101
10403211000001102,Piroxicam 10mg capsules,10403211000001102
10403611000001100,Piroxicam 20mg capsules,10403611000001100
10423311000001100,Phenylbutazone 100mg tablets,10423311000001100
10423711000001101,Phenylbutazone 200mg tablets,10423711000001101
10440011000001105,Meloxicam 7.5mg tablets,10440011000001105
10440311000001108,Meloxicam 15mg tablets,10440311000001108
10485111000001108,Voltarol Rapid 50mg tablets,10485111000001108
10486111000001102,Voltarol 50mg dispersible tablets,10486111000001102
10494611000001100,Brexidol 20mg tablets,10494611000001100
10500411000001103,Celebrex 100mg capsules,10500411000001103
10505811000001107,Indocid R 75mg capsules,10505811000001107
10529711000001106,Diclofenac sodium 100mg modified-release capsules,10529711000001106
10530111000001102,Diclofenac sodium 75mg modified-release capsules,10530111000001102
106011000001106,Ketovail 200mg modified-release capsules,106011000001106
10612711000001100,Dicloflex 25mg gastro-resistant tablets,10612711000001100
10614811000001102,Meloxicam 7.5mg tablets,10614811000001102
10615011000001107,Meloxicam 15mg tablets,10615011000001107
10686011000001100,Dicloflex 25mg gastro-resistant tablets,10686011000001100
10686211000001105,Dicloflex 50mg gastro-resistant tablets,10686211000001105
10686411000001109,Dicloflex 75mg SR tablets,10686411000001109
10686711000001103,Dicloflex Retard 100mg tablets,10686711000001103
10701211000001107,Meloxicam 15mg tablets,10701211000001107
10702311000001108,Meloxicam 7.5mg tablets,10702311000001108
107411000001100,Flamrase 50 EC tablets,107411000001100
10752411000001106,Anadin LiquiFast 400mg capsules,10752411000001106
10768811000001101,Nurofen Extra Strength 400mg capsules,10768811000001101
10774611000001104,Ibuprofen 400mg capsules,10774611000001104
10857811000001108,Oruvail 100 modified-release capsules,10857811000001108
10925311000001102,Etopan XL 600mg tablets,10925311000001102
109311000001102,Ketoprofen 50mg capsules,109311000001102
10961711000001107,Aceclofenac 100mg tablets,10961711000001107
10961811000001104,Aceclofenac 100mg tablets,10961811000001104
10962111000001101,Meloxicam 7.5mg tablets,10962111000001101
10962511000001105,Meloxicam 15mg tablets,10962511000001105
10985211000001100,Aceclofenac 100mg tablets,10985211000001100
11017511000001105,Indometacin 50mg capsules,11017511000001105
11017711000001100,Indometacin 25mg capsules,11017711000001100
110611000001104,Ibuprofen 200mg tablets,110611000001104
11141111000001109,Etodolac 600mg modified-release tablets,11141111000001109
11177511000001107,Ibuprofen 400mg tablets,11177511000001107
11177711000001102,Ibuprofen 600mg tablets,11177711000001102
